treat,hra_c_yr1,male,age50,age37_49,white,sickleave_0815_0716,sickleave_0816_0717,sickleave_0816_0119,sickdays_eligible_0815_0716,sickdays_eligible_0816_0717,sickdays_eligible_0816_0119,gym_0815_0716,gym_0816_0717,gym_0816_0119,promotion_0616_0717,promotion_0616_0119,titleChange_0616_0717,titleChange_0616_0119,salaryRaise_0616_0717,salaryRaise_0616_0119,salary_0616,terminated_0717,terminated_0119,prod_index_yr0,prod_index_yr1,prod_index_yr2
1,0,1,0,0,1,0,0,0,365,365,899,2,0,0,0,0,,,,,,0,0,1.147126,,
0,,1,0,1,1,7,5.5,3.04505,365,365,899,0,0,0,0,1,,,,,,0,0,-.7499297,1.177461,2.404028
1,0,0,0,1,1,2,5,2.030033,365,365,899,0,0,0,0,1,,,,,,0,0,.4589151,,
1,1,1,0,0,1,17.3125,10.5625,13.94633,365,365,899,0,0,0,0,0,,,,,,0,0,-.3997568,1.26418,1.177754
1,0,1,0,1,1,2.5,1.5,1.21802,365,365,899,0,0,0,0,1,,,,,,0,0,.056106,1.246297,2.524346
0,,0,0,0,1,4.5,0,0,365,365,366,0,0,0,,,,,,,,1,1,-.4969094,,
1,0,1,1,0,1,.5,3.5,1.82703,365,365,899,0,0,0,0,0,,,,,,0,0,1.018794,-1.794855,-2.193735
0,,0,0,0,1,6.18644,0,0,118,45,45,0,0,0,,,,,,,,1,1,.3011616,,
1,1,1,0,1,1,0,0,0,365,365,899,101,165,146,0,0,,,,,,0,0,1.128165,-1.276045,-1.753623
1,0,1,0,1,1,10.0625,11.375,9.845662,365,365,899,0,0,0,0,0,,,,,,0,0,-.5634769,,
0,,0,0,1,1,7,6.5,3.65406,365,365,899,0,0,0,0,1,,,,,,0,0,-.5262527,-.8616376,.1892312
1,1,0,0,1,1,6,1,.60901,365,365,899,0,0,0,1,1,,,,,,0,0,-.9222648,2.5433,1.713606
0,,0,1,0,1,30.5125,2.85,2.603518,365,365,899,0,0,0,0,0,,,,,,0,0,-1.18631,.3007762,.2187946
0,,1,0,0,1,10.0625,11.0825,11.77521,365,365,899,0,0,0,1,1,,,,,,0,0,-.2444426,2.04449,1.225675
1,0,1,0,0,1,6.1625,6.375,6.749861,365,365,899,0,0,.4,0,1,,,,,,0,0,.1014807,.3625394,1.601521
1,0,0,0,1,1,5.5,3.0625,1.776279,365,365,899,0,0,0,0,0,,,,,,0,0,-.3331058,-.7599866,-.6600264
1,0,1,1,0,1,11.5,0,0,365,365,899,0,0,0,,,,,,,,0,0,-.3036184,,
0,,0,0,1,1,12.80625,10.1875,7.993257,365,365,899,0,0,0,0,1,,,,,,0,0,-.2808628,.2166405,1.407031
1,0,1,0,1,1,0,0,0,365,365,899,0,0,0,0,0,,,,,,0,0,.5849597,,
0,,1,0,1,1,0,0,.4060067,365,365,899,41,31,16.4,0,0,,,,,,0,0,.4480764,,
1,1,0,1,0,1,16.5,12,7.30812,365,365,899,0,0,0,0,0,,,,,,0,0,-1.955014,-2.378875,-2.784913
1,0,1,1,0,1,.125,1.375,.9642658,365,365,899,0,0,0,0,0,,,,,,0,0,.466915,,
1,0,1,0,0,1,9.5,5,3.65406,365,365,899,0,0,0,0,0,,,,,,0,0,.077246,-.8511895,-1.112623
1,1,1,0,1,0,12.5,9.5,4.87208,365,365,899,5,40,20.4,0,0,,,,,,0,0,.0050139,.5760717,.4940872
1,1,1,0,1,0,0,0,0,365,365,899,0,0,0,0,0,,,,,,0,0,-.4892622,-.1326579,-.3405886
0,,0,1,0,0,0,0,0,365,365,899,0,0,0,0,0,,,,,,0,0,1.854747,,
0,,1,0,0,1,0,0,0,365,365,899,0,0,0,0,0,,,,,,0,0,1.278796,-.2098168,-.5818784
0,,0,0,1,1,15.34375,9.722319,9.722319,365,359,359,0,0,0,,,,,,,,1,1,-1.317683,,
1,0,1,1,0,1,1,5,31.87152,365,365,899,2,8,6.8,0,0,,,,,,0,0,-1.805403,,
0,,1,1,0,1,0,2,2.030033,365,365,899,0,0,0,0,1,,,,,,0,0,1.491778,-.9502718,.0510975
1,1,1,1,0,1,3.675,.1,3.02475,365,365,899,0,0,0,0,0,,,,,,0,0,.4263765,.8455694,.8162707
0,,0,0,1,1,8.5,13.5,5.887097,365,365,899,0,0,0,0,1,,,,,,0,0,.8431776,.9499815,2.091214
1,1,0,1,0,1,10.8125,8.1,12.24618,365,365,899,0,0,0,0,0,,,,,,0,0,-1.06353,-1.238675,-1.586075
1,1,0,1,0,1,4.9375,6.2875,6.897038,365,365,899,0,0,0,0,0,,,,,,0,0,-1.453503,-.4056152,-.67024
1,1,1,0,1,1,2,3,1.624027,365,365,899,0,0,0,0,1,,,,,,0,0,.8181456,.409285,1.549825
1,1,0,0,1,1,11.25,17.25,9.510952,365,365,662,0,0,0,0,,,,,,,0,1,-.9286996,-.3589432,
0,,0,1,0,1,4.2875,12.75699,12.75699,365,152,152,0,0,0,,,,,,,,1,1,1.191178,,
0,,1,1,0,1,2,0,.4060067,365,365,899,0,0,0,0,0,,,,,,0,0,.7736706,.4065753,.3156602
1,1,1,1,0,1,32.025,24.0375,28.10269,365,365,395,0,0,0,0,,,,,,,0,1,-.8642483,-3.28065,
1,1,1,0,1,1,1.5,1.5,1.624027,365,365,899,0,0,0,1,1,,,,,,0,0,-.3122241,,
1,1,1,0,1,1,0,1,.8120133,365,365,899,0,0,0,0,0,,,,,,0,0,.7322224,.2916883,.1738648
1,1,0,0,0,1,4.25,2.59375,2.639043,365,365,899,0,0,0,0,1,,,,,,0,0,.2004447,-.3047018,.8856824
1,1,0,1,0,1,2.9375,11.16612,11.16612,365,152,152,0,2,.8,,,,,,,,1,1,-.48954,,
1,1,0,0,0,1,9.5,6,4.26307,365,365,899,0,0,0,0,0,,,,,,0,0,-.869667,-.2731541,-.4399858
0,,1,0,0,1,0,0,0,365,74,74,0,0,0,,,,,,,,1,1,1.386137,,
1,1,0,0,0,1,1.5,10,4.87208,365,365,899,22,3,11.6,0,0,,,,,,0,0,-.1858408,-.4206589,-.6698818
1,1,1,0,1,0,0,0,0,365,365,379,30,16,6.4,,,,,,,,1,1,-.8053902,,
1,1,1,1,0,1,5,0,2.131535,365,365,899,0,0,0,0,0,,,,,,0,0,.8429521,-.2494879,-.5649858
0,,1,1,0,1,2,1,.8120133,365,365,899,0,0,0,0,0,,,,,,0,0,.9324551,.4267373,.325087
0,,1,1,0,1,0,0,0,365,365,899,3,1,.8,0,0,,,,,,0,0,2.960813,,
1,0,0,0,0,0,2,3,1.21802,365,365,899,0,0,0,1,1,,,,,,0,0,1.171411,,
0,,0,1,0,1,11.4375,12.0625,10.7338,365,365,899,0,0,0,0,0,,,,,,0,0,-1.718066,-.4560013,-.7266217
1,0,0,0,1,1,2.75,0,0,365,365,899,0,0,0,,,,,,,,0,0,-.6531273,,
0,,0,0,1,1,7,0,0,365,318,318,17,23,9.2,,,,,,,,1,1,.1647353,,
1,1,0,0,1,1,8.5,19,9.949785,365,365,697,0,0,0,0,,,,,,,0,1,.2006657,-.3182771,
1,1,1,0,0,0,12.5,9,7.714127,365,365,899,0,0,0,0,1,,,,,,0,0,-.6244347,-.0415217,1.40673
1,0,1,0,0,1,.37875,.225,1.04293,365,365,899,0,0,0,1,1,,,,,,0,0,1.1588,,
1,0,1,0,0,0,0,0,0,365,365,899,0,0,0,1,1,,,,,,0,0,-.5729064,,
1,0,0,1,0,1,3,0,0,365,365,899,0,0,0,0,0,,,,,,0,0,.364563,.6019613,.4943374
1,0,1,0,0,0,3.1875,4.9375,7.714127,365,365,899,7,4,2.4,0,0,,,,,,0,0,1.024614,.0863349,-.1697904
0,,0,0,1,1,0,7.5,5.278087,365,365,899,0,0,0,0,1,,,,,,0,0,1.423769,-1.341364,-.2705218
0,,1,0,1,1,8.5,14.5625,8.221635,365,365,899,0,0,0,0,0,,,,,,0,0,-1.139294,-.5547183,-.7606268
0,,1,0,1,1,4.101563,7,2.842047,292,365,899,0,0,0,1,1,,,,,,0,0,-.6271615,2.559025,1.752695
1,0,0,1,0,1,4.5,3.5,4.060067,365,365,899,0,0,0,0,0,,,,,,0,0,.1929083,,
0,,1,0,1,1,0,0,0,365,365,899,2,0,0,1,1,,,,,,0,0,.6906071,2.124498,1.027929
1,1,1,0,0,1,16,22,16.24027,365,365,899,0,0,0,0,1,,,,,,0,0,-1.016304,,
1,0,0,0,1,1,0,0,0,365,365,899,0,0,0,0,0,,,,,,0,0,1.945481,-.2178879,-.4017419
1,1,0,0,0,1,1.096096,2.5,4.26307,333,365,899,0,0,0,0,,,,,,,0,0,.5984297,-.4022106,
1,1,1,0,0,1,12.4375,8.625,11.9031,365,365,899,0,0,0,0,1,,,,,,0,0,-1.005458,-1.590192,-.6761294
0,,1,0,0,0,1.5,1,1.82703,365,365,899,0,0,0,0,0,,,,,,0,0,-.1387731,-3.780503,-4.558288
1,1,0,0,1,1,8.5,0,4.669077,365,365,899,12,16,24.8,1,1,,,,,,0,0,-.00101,3.610348,2.681019
1,1,0,0,1,1,0,13,8.932147,48,365,899,0,0,0,,,,,,,,0,0,,,
1,1,0,0,0,0,0,0,.2030033,365,365,899,119,91,111.6,0,0,,,,,,0,0,1.293737,1.913859,1.681272
0,,0,0,1,1,3.75,4.6875,5.519153,365,365,899,0,0,0,0,0,,,,,,0,0,.4528869,.3772281,.2723283
1,0,0,0,1,1,1.125,2.0125,3.050125,365,365,899,0,0,0,0,1,,,,,,0,0,.6152159,,
1,1,1,0,1,0,2.3125,46.1125,23.64481,365,365,899,0,0,0,0,0,,,,,,0,0,1.200213,,
1,0,0,1,0,1,0,0,0,365,365,899,0,0,0,0,0,,,,,,0,0,1.953921,,
1,0,1,0,1,0,0,0,.60901,365,365,899,14,23,27.2,1,1,,,,,,0,0,-.9647356,.7723243,-.3447768
1,1,0,0,0,1,18.5,8,8.52614,365,365,899,10,21,13.6,0,0,,,,,,0,0,-.4298968,.1665244,-.0170563
1,1,1,0,1,1,7.4375,16.75,14.18486,365,365,899,0,0,0,0,0,,,,,,0,0,-1.479795,-2.375132,-2.800223
1,0,1,1,0,1,5.5,.5,1.82703,365,365,899,0,0,0,0,0,,,,,,0,0,.875262,.5767681,.4824238
1,0,1,0,1,1,7,0,0,365,30,30,0,0,0,,,,,,,,1,1,-2.327876,,
0,,0,0,0,1,10.03125,10.81875,12.16751,365,365,899,0,0,0,0,0,,,,,,0,0,-.0421187,-2.538984,-3.029292
1,1,1,0,0,0,0,0,0,365,365,744,16,8,3.2,0,,,,,,,0,1,.4955589,-.4974576,
1,1,0,1,0,1,0,2.5,2.030033,365,365,899,0,0,0,0,0,,,,,,0,0,1.575143,-.2354,-.3589175
1,1,0,0,0,0,0,0,0,350,365,744,56,99,62,0,,,,,,,0,1,.614755,,
0,,1,0,0,1,0,0,0,365,365,899,0,0,0,,,,,,,,0,0,.9272273,,
1,1,0,1,0,1,6.5,5.4375,6.927489,365,365,899,0,0,0,0,0,,,,,,0,0,-1.427134,.2155194,-.0137229
1,1,0,0,1,1,0,0,0,350,365,899,0,0,0,0,1,,,,,,0,0,1.839341,.241729,1.532341
1,1,0,0,1,0,1.875,2.34375,2.474103,365,365,899,0,0,0,0,0,,,,,,0,0,-1.292103,-2.895244,-3.592999
1,0,1,0,1,1,0,0,0,365,365,899,0,0,0,0,0,,,,,,0,0,-.6894048,-2.857072,-3.47649
0,,1,0,0,1,0,0,0,334,365,899,54,25,10.4,0,0,,,,,,0,0,2.690701,,
1,0,1,0,0,1,18,44.5,34.30756,365,365,899,0,0,27.2,1,1,,,,,,0,0,-2.862872,,
0,,1,0,1,1,9,12,8.323137,365,365,899,0,0,0,0,0,,,,,,0,0,-.522045,,
1,0,1,0,1,1,0,0,0,365,365,899,77,82,126.8,0,0,,,,,,0,0,1.312594,,
1,1,0,1,0,1,4.625,16.0625,16.39252,365,365,899,0,0,0,0,0,,,,,,0,0,.2112244,.697954,.6895709
0,,0,0,0,1,21.5,16,9.329074,365,365,626,0,0,0,0,,,,,,,0,1,-1.343848,-2.469097,
0,,0,1,0,1,18.8125,0,0,365,365,899,0,0,0,,,,,,,,0,0,-2.170392,,
1,1,0,1,0,1,4,3,2.233037,365,365,899,0,0,.4,0,0,,,,,,0,0,-.1387902,-.3554352,-.6425778
1,1,0,0,0,1,11.34375,11.625,10.34048,365,365,899,0,1,.4,1,1,,,,,,0,0,.5642293,3.007214,2.76304
1,1,0,0,1,1,0,0,0,365,365,899,0,0,0,1,1,,,,,,0,0,1.879325,2.49817,1.454891
1,0,0,0,1,1,1,4,2.842047,365,365,899,0,0,0,0,0,,,,,,0,0,.8991987,-.1646087,-.2915332
1,0,0,1,0,1,0,0,0,365,365,899,0,0,0,0,0,,,,,,0,0,1.939303,.7543617,.6454005
1,1,0,0,1,1,10.5,12.5,13.80423,365,365,899,0,0,0,0,0,,,,,,0,0,.064178,1.298966,1.217098
1,0,0,0,0,1,12,8,3.924731,365,365,744,8,7,3.6,0,,,,,,,0,1,-1.307271,-1.665891,
0,,1,0,0,1,13.5,4,6.0901,365,365,899,0,0,0,1,1,,,,,,0,0,.7576295,4.039669,2.961146
1,1,0,1,0,1,0,0,0,365,365,899,0,1,.4,0,0,,,,,,0,0,.7297306,,
1,0,0,0,1,1,6,5,8.120133,365,365,899,0,0,0,1,1,,,,,,0,0,1.21552,1.484013,.4694449
1,1,1,1,0,1,1.825,4,6.572233,365,365,899,0,0,0,0,0,,,,,,0,0,-2.297677,-2.358669,-2.820679
0,,1,0,1,1,19.5,20.5,14.61624,365,365,899,0,6,2.4,0,0,,,,,,0,0,-1.176416,,
1,1,1,0,1,0,1,.5,.2030033,365,365,899,0,0,0,0,0,,,,,,0,0,.5143228,-.3176416,-.4995357
0,,1,1,0,1,0,0,0,365,365,899,0,0,0,0,,,,,,,0,0,.4145684,,
1,1,0,0,1,1,15.5,0,0,365,365,375,6,0,0,,,,,,,,1,1,.424888,,
1,0,0,0,0,1,5.5,0,0,365,365,379,0,0,0,,,,,,,,1,1,-1.7327,,
1,0,0,0,0,0,7,0,0,365,86,86,0,0,0,,,,,,,,1,1,-1.751338,,
1,1,1,0,1,1,3,5,2.639043,365,365,899,0,0,0,0,1,,,,,,0,0,1.685329,-.4279518,.6368098
0,,1,0,1,1,6.6875,9.4375,15.19987,365,365,899,0,0,0,0,0,,,,,,0,0,-2.678097,-2.377496,-2.869925
1,1,0,0,1,1,0,0,1.21802,365,365,899,13,0,0,0,1,,,,,,0,0,1.459964,.9272942,2.243368
1,1,0,1,0,1,1,0,0,365,365,637,0,0,0,0,,,,,,,0,1,1.552752,-2.451719,
0,,1,0,0,1,0,0,0,365,4,4,1,0,0,,,,,,,,1,1,1.411849,,
1,1,0,1,0,1,13.45,10.075,14.25591,365,365,899,0,0,0,0,0,,,,,,0,0,-.1975047,,
0,,1,1,0,1,39.7375,6.3875,5.754758,365,365,486,0,0,0,0,,,,,,,0,1,-1.630332,,
0,,1,0,0,0,6,5.5,5.075083,365,365,899,0,0,0,0,0,,,,,,0,0,-.9171817,,
1,1,0,0,0,1,2,2,1.145997,365,365,637,0,0,0,0,,,,,,,0,1,.4201408,-1.913797,
1,1,0,0,1,1,1,26,14.61624,365,365,899,0,0,0,0,1,,,,,,0,0,1.49442,-.5585406,.6043606
0,,1,0,1,1,16.5,8.5,7.511124,365,365,899,0,0,0,0,0,,,,,,0,0,-.4761704,.3292716,.1786547
0,,0,0,0,1,10.375,10.9375,12.31977,365,365,899,0,0,0,0,0,,,,,,0,0,-2.853196,-1.822912,-2.311177
1,1,1,0,0,1,0,0,0,365,365,899,0,0,0,0,0,,,,,,0,0,2.742305,.4690705,.3688438
1,1,0,1,0,1,5.9625,6.35,11.65747,365,365,899,0,0,0,0,0,,,,,,0,0,.2808125,,
1,1,0,1,0,1,3,4.5,2.889769,365,365,821,23,1,2.4,0,,,,,,,0,1,.8265437,.1614989,
1,1,0,1,0,1,0,2.5,1.21802,365,365,899,0,0,0,0,0,,,,,,0,0,2.001882,1.334886,1.291678
1,1,0,0,0,1,8.75,14.15625,11.12712,365,365,899,0,0,0,0,1,,,,,,0,0,.6652142,-3.626168,-3.002956
0,,0,1,0,1,0,3.5,3.517574,365,365,882,4,21,10.4,0,,,,,,,0,1,.8242986,.6627512,
0,,0,1,0,1,1,2.5,2.233037,365,365,899,0,0,0,0,0,,,,,,0,0,.9231522,-.2000412,-.3771406
1,1,1,1,0,1,11,5,6.293103,365,365,899,0,0,.4,0,0,,,,,,0,0,-.6029955,-.2644472,-.4743761
1,1,1,1,0,1,4.1875,5.4375,6.039349,365,365,899,0,0,0,0,0,,,,,,0,0,-.5020404,-1.829121,-2.231214
0,,0,1,0,0,20.7125,17.475,18.36183,365,365,816,0,0,0,0,,,,,,,0,1,-.1129025,,
0,,0,1,0,0,3.25,10.8125,48.6736,365,365,899,0,0,0,0,0,,,,,,0,0,-.9710708,,
1,1,0,0,0,1,5,5,3.16474,365,365,865,33,39,15.6,0,,,,,,,0,1,1.181044,-1.712097,
1,1,1,1,0,1,11,1,.5090656,365,365,717,0,0,0,0,,,,,,,0,1,-.0324154,,
0,,1,0,0,1,8.3125,18.47875,14.11685,365,365,899,0,0,0,0,0,,,,,,0,0,-.8064337,-.5930983,-.7086634
0,,1,1,0,1,.8125,3.25,3.704811,365,365,899,0,0,0,0,0,,,,,,0,0,1.769874,,
1,1,0,0,1,0,8.285,13.9375,10.88098,365,365,899,0,0,0,0,0,,,,,,0,0,-.0245557,-2.566491,-3.006426
1,1,1,0,0,1,3,5,4.26307,365,365,899,0,1,.4,0,0,,,,,,0,0,1.223954,1.43133,1.365372
1,0,0,0,1,0,14.5,14.5,10.75918,365,365,899,0,0,0,0,0,,,,,,0,0,-2.984683,,
1,1,1,0,0,1,10.6875,5.25,4.747779,365,365,788,0,0,0,1,,,,,,,0,1,-2.095191,3.827749,
1,0,0,0,1,1,13,11.5,9.338154,365,365,899,0,0,0,0,1,,,,,,0,0,-.9908127,.6015857,1.978931
1,0,0,1,0,1,12.5,7,7.409622,365,365,899,0,0,0,1,1,,,,,,0,0,.6881416,3.292599,2.499439
0,,1,0,1,1,5.75,16.0625,11.12306,365,365,899,4,0,0,0,0,,,,,,0,0,-.1333956,-2.220399,-2.495123
1,1,1,0,1,0,7.98,16.0625,13.89558,365,365,899,0,0,0,0,0,,,,,,0,0,-1.176748,-.8252321,-1.067718
1,1,0,0,0,1,.4703608,7.65625,6.351457,97,365,519,0,0,0,0,,,,,,,0,1,.387124,-2.057302,
0,,0,1,0,1,2,7,3.65406,365,365,899,0,0,0,0,1,,,,,,0,0,-.9587332,.2221672,1.37691
1,0,0,1,0,1,13,37,17.66129,365,365,899,0,0,0,0,1,,,,,,0,0,-.439621,-.2955364,1.226258
1,0,1,1,0,1,8.6375,6.93875,2.817179,365,365,899,0,0,0,0,0,,,,,,0,0,-1.129879,,
1,1,1,1,0,1,0,0,0,365,365,379,0,72,28.8,,,,,,,,1,1,1.523156,,
1,1,0,0,0,1,6.125,11.4375,7.714127,365,365,899,0,0,0,1,1,,,,,,0,0,.0784401,1.889423,.4904119
1,0,0,0,1,0,7.03125,8.90625,7.612625,365,365,899,0,0,0,0,0,,,,,,0,0,.275499,-1.589888,-1.805572
1,1,1,1,0,1,0,.5,2.639043,365,365,899,0,0,0,0,0,,,,,,0,0,1.632993,.2594396,.1685062
1,0,1,1,0,1,0,0,0,365,365,899,0,0,0,0,0,,,,,,0,0,3.186841,-.4155772,-.2154441
0,,1,0,0,1,0,0,.60901,365,365,899,0,0,0,0,1,,,,,,0,0,1.256894,-.9872153,.9830834
1,1,0,1,0,1,0,0,1.21802,365,365,899,0,0,0,1,1,,,,,,0,0,1.518281,2.34088,1.356566
1,1,0,1,0,1,7.4625,3.4125,3.111026,365,365,899,0,0,0,0,0,,,,,,0,0,.0520548,,
1,1,0,0,0,1,3,6.5,6.902113,365,365,899,10,0,0,1,1,,,,,,0,0,.5203722,1.742772,.7324567
0,,1,1,0,1,6.5,11.5,8.120133,365,365,899,0,0,0,0,,,,,,,0,0,2.862296,-.3768889,
1,1,0,1,0,1,6.09375,3.28125,4.757891,365,365,899,0,4,1.6,0,0,,,,,,0,0,-1.36449,1.190815,1.075688
1,0,0,1,0,1,0,0,.8120133,365,365,899,0,0,0,0,0,,,,,,0,0,.7966334,,
1,0,1,0,1,1,14.625,11.5625,12.71308,365,365,899,0,0,0,0,0,,,,,,0,0,.0788272,.8550633,.8147431
1,1,0,1,0,1,2.8125,.125,3.286117,365,365,899,0,0,0,0,0,,,,,,0,0,-.4535442,.2233326,.1279483
1,1,0,0,0,1,10.5,14,16.03726,365,365,899,0,0,0,0,0,,,,,,0,0,-2.587869,-1.041564,-1.458215
0,,1,1,0,1,11.25,13,12.56083,365,365,899,0,0,0,0,0,,,,,,0,0,1.147094,-.5312244,-.6797644
1,0,1,0,1,1,6,1,.8295454,365,365,440,43,55,22,0,,,,,,,0,1,1.095885,,
1,1,0,1,0,1,4.5,11,4.466074,365,365,899,0,0,0,0,,,,,,,0,0,-2.344927,,
0,,1,0,1,1,5.625,6.75,8.764668,365,365,899,0,0,0,0,0,,,,,,0,0,.2362797,,
1,1,0,1,0,1,12.1875,12.1875,10.08673,365,365,899,0,6,2.4,0,0,,,,,,0,0,-.9008105,-.7731989,-1.111827
1,0,0,0,0,1,10.41625,29.55,24.21322,365,365,899,0,0,0,1,1,,,,,,0,0,.5689285,1.493508,.4978419
0,,0,1,0,1,12.36125,7.975,10.9637,365,365,899,0,0,0,1,1,,,,,,0,0,-.1787484,,
1,1,0,1,0,1,5.5,3.5,27.20245,365,365,899,0,0,0,0,1,,,,,,0,0,.4348303,.7337773,1.717928
0,,1,0,1,0,2,3,1.21802,365,365,899,0,0,0,0,0,,,,,,0,0,1.662595,.8120786,.7087198
1,1,0,0,0,1,3,0,1.82703,365,365,899,0,0,0,1,1,,,,,,0,0,-1.08313,2.392776,1.110991
1,0,1,0,0,0,0,0,0,365,365,899,27,2,.8,,,,,,,,0,0,1.414658,,
1,1,1,0,0,0,0,0,0,365,365,698,0,0,0,1,,,,,,,0,1,2.25022,1.872604,
1,0,1,0,1,0,4.264019,0,0,321,0,0,0,0,0,,,,,,,,1,1,-.5690362,,
1,0,0,1,0,1,0,0,0,365,365,899,0,0,.8,0,0,,,,,,0,0,2.497424,-1.918747,-2.405168
1,1,1,0,1,1,0,0,1.141894,365,365,899,7,0,.4,0,0,,,,,,0,0,.7593413,.7925124,.644353
1,1,1,0,0,1,15.5,0,0,365,158,158,0,0,0,,,,,,,,1,1,-1.814558,,
0,,0,1,0,1,0,0,0,365,109,109,0,0,0,,,,,,,,1,1,1.135985,,
1,0,0,0,1,1,9.9625,14.5425,12.7009,365,365,899,0,0,0,1,1,,,,,,0,0,-1.001964,2.338041,1.348849
0,,1,1,0,1,4,6.5,6.69911,365,365,899,0,0,0,0,0,,,,,,0,0,.4437756,-.9016423,-1.170893
0,,1,0,1,0,2,2,1.624027,365,365,899,0,11,45.2,0,1,,,,,,0,0,.8624432,,
1,0,0,1,0,1,2.8125,5.625,12.56083,365,365,899,0,0,0,1,1,,,,,,0,0,-1.666571,,
1,0,1,0,1,1,25.5,15,13.39822,365,365,899,0,0,0,0,0,,,,,,0,0,-2.504806,,
1,0,1,1,0,1,0,0,0,365,365,899,1,0,0,0,1,,,,,,0,0,1.714674,,
1,1,0,0,0,1,13,1,1.421023,365,365,899,4,58,24.8,1,1,,,,,,0,0,.825191,3.25004,2.115831
1,1,0,1,0,1,0,0,0,365,365,379,259,33,14,,,,,,,,1,1,-.0754002,,
1,1,0,1,0,1,1,0,0,365,365,899,0,0,0,0,0,,,,,,0,0,1.786711,.7363588,.7803982
1,0,0,0,1,0,9,10.38931,10.38931,365,166,166,0,0,0,,,,,,,,1,1,.0014802,,
0,,1,0,1,1,3,5.5,2.43604,365,365,899,0,0,0,1,1,,,,,,0,0,.8270314,3.267922,2.515252
1,0,1,1,0,1,8,6.125,5.075083,365,365,899,0,0,0,0,0,,,,,,0,0,-.8234886,,
1,0,0,0,1,1,1,1,1.21802,365,365,899,0,0,0,0,0,,,,,,0,0,.5185747,,
0,,0,0,1,1,2.5,4,1.82703,365,365,899,0,0,0,0,1,,,,,,0,0,-1.123887,-2.47495,-1.703279
1,1,0,0,1,1,0,0,0,365,365,779,0,0,0,,,,,,,,0,1,-.2618159,,
0,,0,0,1,1,8.5,11.5,6.496107,365,365,899,0,0,0,0,0,,,,,,0,0,.466101,.7550993,.7780909
0,,1,0,1,0,0,0,0,365,365,899,20,10,5.6,0,0,,,,,,0,0,-.0525653,.6105139,.4320911
1,1,0,1,0,0,0,0,0,365,365,899,0,0,.4,0,0,,,,,,0,0,1.19031,,
0,,1,0,0,1,12.5,9.5,9.338154,365,365,899,0,0,0,1,1,,,,,,0,0,-1.721759,2.214149,1.278265
0,,0,0,0,1,8.3125,10.5625,7.739502,365,365,899,0,0,0,0,0,,,,,,0,0,-.8967782,.3631763,.2374023
1,0,0,1,0,1,1.5,5.5,3.400306,365,365,899,0,0,0,0,0,,,,,,0,0,1.626175,,
0,,0,0,1,1,9.98125,15.3625,15.42825,365,365,899,0,0,0,0,0,,,,,,0,0,.925258,,
0,,1,0,0,1,2,0,0,365,365,899,0,0,0,0,0,,,,,,0,0,2.326636,.2590745,.0343278
0,,1,0,1,1,8,.5,5.278087,365,365,899,0,0,0,1,1,,,,,,0,0,-1.505776,4.079324,2.967825
1,1,0,1,0,1,1.5,3.5,3.248053,365,365,899,6,18,13.6,0,0,,,,,,0,0,.6365339,.1686269,.0781826
1,1,1,1,0,1,5.625,10.3125,9.13515,365,365,899,10,17,6.8,0,0,,,,,,0,0,-.6834769,-2.069013,-2.435958
1,1,0,0,0,1,1.75,0,0,365,365,899,0,1,.8,0,1,,,,,,0,0,.3291162,.686946,4.455256
0,,1,0,0,1,1,1,.5184659,365,365,704,0,0,0,1,,,,,,,0,1,.3720634,2.070956,
1,1,0,0,1,1,1,0,0,365,152,152,5,0,0,,,,,,,,1,1,.0597356,,
1,1,0,1,0,1,0,0,0,365,365,899,0,0,0,0,0,,,,,,0,0,3.093122,.3828071,.3271631
1,0,1,0,0,1,1.5,0,0,365,365,899,1,1,5.6,1,1,,,,,,0,0,.4173233,2.6855,1.766446
1,1,0,1,0,0,3.875,3.6375,3.68451,365,365,899,0,0,0,0,0,,,,,,0,0,.1097998,1.408695,1.376415
1,1,1,0,1,1,0,0,0,365,365,899,0,0,0,0,0,,,,,,0,0,1.851791,-1.485814,-1.827512
1,1,0,0,1,1,12.1875,4.21875,3.996628,365,365,899,0,0,0,0,0,,,,,,0,0,-.1240377,.8234302,.8200182
1,0,0,0,1,1,0,1,1.21802,365,365,899,2,0,0,0,0,,,,,,0,0,1.926946,-.8206636,-.9729864
1,0,1,0,1,0,0,10,8.52614,117,365,899,0,0,0,0,0,,,,,,0,0,.5616586,,
0,,1,0,1,1,25,25,20.30033,365,365,899,0,0,0,0,0,,,,,,0,0,-.5664214,-.3205613,-.5040665
1,1,0,0,1,1,13,0,8.323137,365,365,899,0,0,0,1,1,,,,,,0,0,-.049557,4.168705,3.007604
1,1,1,0,0,1,5.5,8.5,5.510657,365,365,563,0,0,0,0,,,,,,,0,1,.4044275,-.6371599,
1,0,1,0,0,1,0,0,0,365,365,899,0,0,0,0,0,,,,,,0,0,1.008541,,
1,1,1,1,0,1,11.71875,9.84375,9.515781,365,365,899,0,0,0,0,0,,,,,,0,0,-.9248117,-.0166424,-.2012251
1,1,1,0,0,0,0,0,0,365,365,899,60,25,53.6,0,,,,,,,0,0,1.239557,.6381062,
1,1,0,0,1,1,2,5,5.48109,365,365,899,0,0,0,0,0,,,,,,0,0,-1.330392,.2366619,-.000815
